TYPEHUQ,CDD30YR,NUMFLRS,STUDIO,STORIES,BEDROOMS,NCOMBATH,OTHROOMS,TOTROOMS,PRKGPLC1,OUTGRILL,ICE,SIZFREEZ,DWASHUSE,TOPFRONT,WASHLOAD,RNSETEMP,DRYER,DRYRFUEL,TVCOLOR,TVONWE3,WELLPUMP,FUELHEAT,HEATROOM,WHEATOTH,CENACHP,MAINTAC,AGECENAC,ACROOMS,USECENAC,PROTHERMAC,TEMPHOMEAC,NUMCFAN,USECFAN,SWIMPOOL,NOUTLGTNT,WINDOWS,ELWARM,ELWATER,PGASHTWA,NHSLDMEM,HUPROJ,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,TOTALDOL,KAVALNG,OA_LAT
4,1121,-2,0,-2,2,1,2,4,-2,0,0,-2,-2,-2,-2,-2,0,-2,3,3,-2,1,4,1,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,0,0,2,4,0,1200,1200,900,4111,2071,3,4
2,1249,-2,-2,20,3,2,4,7,0,1,0,-2,1,1,2,3,1,5,2,-2,1,5,4,0,1,0,4,4,1,0,-2,1,1,0,0,4,1,1,-2,1,-2,1834,1048,1048,15924,2324,-2,7
1,502,-2,-2,10,2,2,2,4,0,0,0,1,1,1,4,3,1,5,2,-2,0,5,4,0,0,1,6,4,3,0,80,0,-2,-2,-2,3,1,1,-2,2,-2,938,938,938,19612,1374,-2,0
2,472,-2,-2,20,4,2,2,6,0,1,0,2,2,1,2,3,1,5,1,-2,0,1,6,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,0,4,0,0,1,2,-2,3999,2666,444,11536,2884,1,2
2,1318,-2,-2,10,3,1,3,6,0,0,0,1,-2,1,2,3,1,5,2,-2,0,5,6,0,-2,-2,-2,-2,-2,-2,-2,4,3,0,0,3,1,1,-2,2,-2,1147,1147,574,16540,1516,-2,7
5,1132,5,0,-2,2,1,2,4,-2,0,0,-2,-2,-2,-2,-2,0,-2,2,-2,-2,9,3,1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,2,0,0,1,3,0,851,638,425,3281,1137,3,5
2,919,-2,-2,10,5,2,4,9,1,1,1,2,2,1,2,3,1,5,2,-2,0,1,9,0,0,0,3,6,3,-2,75,2,2,1,1,4,0,0,1,2,-2,3248,2493,951,6996,1062,1,1
2,667,-2,-2,20,3,2,5,8,1,1,0,3,3,1,1,3,1,5,3,2,1,5,5,0,1,1,1,5,1,0,-2,4,1,0,0,6,1,1,-2,1,-2,2904,1565,1565,10652,880,-2,2
2,1950,-2,-2,20,5,4,5,10,1,1,1,2,5,1,4,3,1,5,3,1,0,1,10,0,0,0,1,10,3,1,75,6,2,0,0,5,1,0,1,4,-2,4050,3400,3400,24251,3730,1,6
2,492,-2,-2,20,6,4,4,10,1,1,1,-2,4,1,3,3,1,5,4,1,0,1,10,0,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,5,0,0,1,2,-2,5800,5150,0,15927,4939,3,1
5,3542,2,0,-2,2,2,2,4,-2,0,0,-2,3,1,3,3,1,5,1,-2,-2,5,4,1,0,1,4,4,3,0,76,1,1,-2,-2,3,1,0,1,4,0,947,947,947,13332,1911,3,0
2,540,-2,-2,10,2,1,3,5,0,1,0,4,-2,1,2,3,0,-2,0,-2,1,2,5,0,-2,-2,-2,-2,-2,-2,-2,2,1,0,0,4,1,0,-2,2,-2,1824,1824,182,10203,2233,-2,1
3,613,-2,-2,20,4,2,3,7,0,1,0,-2,4,1,3,3,1,5,1,-2,0,1,7,0,0,1,5,7,3,1,72,4,0,0,0,3,1,0,1,3,-2,1955,1955,1955,10865,1768,1,1
2,1516,-2,-2,20,4,3,5,9,1,1,1,-2,4,1,2,3,1,5,5,1,0,1,9,0,0,1,3,9,3,0,72,5,1,0,0,7,0,0,1,2,-2,3346,2946,2946,16847,2410,1,6
2,766,-2,-2,20,3,1,3,6,0,1,0,-2,-2,1,2,3,1,5,1,-2,0,1,6,0,-2,-2,-2,-2,-2,-2,-2,1,1,0,1,6,0,0,1,3,0,2909,1939,0,5275,3287,1,3
2,2039,-2,-2,10,2,1,2,4,0,1,0,-2,-2,1,2,2,1,5,1,-2,0,5,2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,3,1,1,-2,4,0,875,438,0,8031,1124,3,0
4,373,-2,0,-2,3,1,2,5,-2,0,0,-2,-2,-2,-2,-2,0,-2,2,-2,-2,5,5,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,2,1,1,-2,2,0,1190,1190,0,9768,870,-2,1
5,532,2,0,-2,2,1,1,3,-2,0,0,-2,5,-2,-2,-2,0,-2,1,-2,-2,1,3,0,0,0,3,3,2,1,70,0,-2,-2,-2,2,0,0,2,2,0,1059,1059,1059,10665,2193,3,2
5,3470,5,0,-2,1,1,1,2,-2,0,0,-2,-2,-2,-2,-2,0,-2,1,-2,-2,5,2,1,1,0,6,2,1,0,-2,0,-2,-2,-2,2,1,1,-2,1,1,575,575,575,6463,800,-2,16
5,1353,3,0,-2,1,1,2,3,-2,0,0,-2,2,1,3,3,1,5,1,-2,-2,5,3,0,0,1,2,3,3,0,72,1,3,-2,-2,2,1,1,-2,1,0,631,631,631,7117,722,-2,5
2,1668,-2,-2,10,3,3,5,8,1,1,1,-2,3,2,2,3,1,1,7,1,0,1,3,0,0,0,3,4,1,1,-2,8,1,1,0,6,0,0,1,3,-2,5170,1695,2260,16225,3654,1,0
2,3548,-2,-2,10,2,1,3,5,1,1,0,-2,-2,1,2,2,1,5,3,4,0,1,5,0,0,0,1,5,3,0,78,2,1,0,0,6,0,0,1,3,-2,1295,1045,1045,10370,1902,1,0
2,2727,-2,-2,20,4,3,5,9,1,0,1,-2,-2,1,2,3,1,5,3,2,0,5,9,0,1,1,2,4,3,1,75,0,-2,0,0,4,1,1,-2,2,-2,2064,1664,740,9671,1259,-2,19
5,428,4,0,-2,2,1,2,4,-2,0,0,-2,2,1,3,3,1,5,2,-2,-2,5,4,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,2,1,1,-2,1,0,831,831,208,11847,1902,-2,2
2,775,-2,-2,20,3,1,4,7,0,1,1,2,5,1,4,3,1,5,4,4,0,5,7,0,1,1,4,7,2,1,74,2,2,0,1,3,1,1,-2,6,-2,3468,3468,3468,22333,3478,-2,4
2,1007,-2,-2,10,2,1,3,5,0,1,0,-2,4,1,3,3,1,5,2,-2,0,1,5,0,0,0,5,5,2,0,76,0,-2,0,0,4,0,0,1,2,-2,1871,1176,1176,6991,1699,1,3
5,867,8,0,-2,3,2,3,6,-2,0,0,-2,4,-2,-2,-2,0,-2,4,2,-2,3,6,1,-2,-2,-2,-2,-2,-2,-2,6,3,-2,-2,5,0,0,-2,2,-2,1094,1094,912,7238,2994,3,4
2,2506,-2,-2,20,4,3,4,8,1,1,1,-2,5,1,2,2,1,5,7,1,1,5,8,0,1,1,1,8,3,0,77,5,2,0,1,4,1,1,-2,3,-2,3120,2470,2470,22678,2762,-2,22
2,1745,-2,-2,10,4,2,2,6,1,1,0,-2,4,1,4,3,1,1,3,2,0,1,6,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,3,3,1,0,1,4,0,2214,1814,302,5684,1192,1,1
2,413,-2,-2,20,3,1,3,6,1,1,1,-2,3,1,3,3,1,5,6,1,0,3,6,0,-2,-2,-2,-2,-2,-2,-2,1,1,0,0,4,0,0,-2,4,-2,3360,2240,0,9607,2586,3,3
2,480,-2,-2,20,4,2,4,8,1,0,0,3,3,1,3,3,1,5,2,-2,0,1,8,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,4,0,0,1,2,-2,2942,2692,0,5859,2523,1,1
2,1383,-2,-2,20,2,1,3,5,0,1,0,2,-2,1,3,3,1,5,1,-2,0,1,5,0,-2,-2,-2,-2,-2,-2,-2,3,3,0,0,4,0,0,1,1,-2,1456,1456,291,5714,1557,1,6
4,1330,-2,0,-2,1,1,2,3,-2,0,0,-2,3,-2,-2,-2,0,-2,2,-2,-2,5,3,0,1,0,6,3,3,0,70,0,-2,-2,-2,1,1,1,-2,1,0,750,750,750,8715,789,-2,5
2,600,-2,-2,20,4,2,7,11,1,1,0,-2,3,1,4,3,1,5,3,1,0,1,11,0,0,0,3,11,2,0,68,2,1,0,0,4,1,0,1,3,-2,3856,2166,2166,10507,2890,1,2
2,1466,-2,-2,10,3,1,2,5,1,1,0,3,-2,1,3,3,1,5,3,2,0,1,5,0,-2,-2,-2,-2,-2,-2,-2,2,3,0,1,3,0,0,1,3,-2,1479,1229,246,7094,1126,1,1
5,3234,2,0,-2,2,1,2,4,-2,0,0,-2,-2,-2,-2,-2,0,-2,3,3,-2,5,4,0,0,0,4,4,2,0,75,2,3,-2,-2,5,1,1,-2,4,0,870,870,870,29097,2695,-2,19
2,1172,-2,-2,10,3,3,3,6,0,1,1,1,3,1,3,3,1,5,3,1,0,2,6,0,0,0,3,6,3,0,77,1,1,0,0,4,1,0,-2,2,-2,3832,1916,1916,10398,2624,3,5
4,123,-2,0,-2,2,1,2,4,-2,1,0,2,-2,2,3,2,1,5,3,4,-2,5,1,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,5,1,1,-2,5,0,910,228,0,8886,1362,-2,1
2,2536,-2,-2,20,5,4,7,12,1,1,1,3,4,2,2,3,1,1,4,2,0,1,12,0,0,1,1,12,3,1,78,5,3,0,0,7,1,0,1,5,-2,4982,4982,4982,37864,5656,1,7
2,1670,-2,-2,10,2,1,2,4,0,1,0,-2,3,1,2,3,1,5,2,-2,0,1,3,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,0,1,0,1,2,-2,680,510,170,5373,1071,1,4
5,3860,3,0,-2,3,2,2,5,-2,0,0,-2,2,2,1,3,0,-2,1,-2,-2,-2,-2,0,0,0,2,5,1,0,-2,4,1,-2,-2,3,0,1,-2,3,0,797,0,797,7411,823,-2,27
2,739,-2,-2,10,3,1,2,5,0,0,1,-2,3,2,2,3,1,1,2,-2,0,1,5,0,-2,-2,-2,-2,-2,-2,-2,2,1,0,0,4,1,0,1,4,0,1938,1938,0,4599,900,1,2
4,566,-2,0,-2,2,1,2,4,-2,1,0,-2,2,-2,-2,-2,0,-2,2,-2,-2,1,2,1,-2,-2,-2,-2,-2,-2,-2,1,2,-2,-2,3,1,0,1,3,0,1045,523,261,2229,433,1,0
1,1692,-2,-2,10,3,2,4,7,1,1,0,-2,-2,1,2,2,1,5,4,2,1,5,7,0,1,0,5,7,3,0,70,4,3,-2,-2,4,1,1,-2,1,-2,2408,2008,2008,13651,1749,-2,6
5,1225,4,0,-2,2,2,2,4,-2,0,0,-2,1,1,2,3,1,5,2,-2,-2,5,4,0,1,1,3,4,3,0,60,1,1,-2,-2,2,1,1,-2,1,0,1003,1003,1003,9917,1392,-2,5
2,841,-2,-2,20,3,2,4,7,1,1,0,-2,4,2,4,3,1,5,7,2,0,3,7,0,-2,-2,-2,-2,-2,-2,-2,3,2,0,0,4,1,0,-2,6,-2,4073,2580,949,13704,4797,-2,4
2,3286,-2,-2,10,4,2,4,8,1,1,1,2,5,1,3,3,1,5,3,1,0,5,8,0,1,0,5,8,2,1,78,5,2,1,0,5,1,1,-2,5,-2,2895,2245,2245,31559,3909,-2,21
2,485,-2,-2,10,5,3,5,10,0,1,0,-2,3,1,3,3,1,5,7,3,0,1,10,0,0,1,4,10,1,1,-2,0,-2,1,0,5,1,0,1,4,-2,1942,1942,1942,18256,4190,1,3
2,241,-2,-2,20,3,2,4,7,0,1,1,-2,4,2,3,3,1,5,4,2,0,1,7,0,1,1,2,5,1,1,-2,1,1,0,7,4,0,0,1,5,-2,2697,2697,1926,13485,1584,1,0
5,1871,2,0,-2,2,2,2,4,-2,0,0,-2,-2,-2,-2,-2,0,-2,3,1,-2,5,4,1,1,0,5,4,3,1,60,1,1,-2,-2,2,1,1,-2,4,1,997,997,997,10439,828,-2,6
2,884,-2,-2,20,4,3,5,9,1,0,1,3,3,1,2,3,1,5,4,4,0,1,9,0,0,0,3,9,3,0,75,3,2,0,0,4,0,0,1,3,-2,3431,3031,3031,11176,1672,1,2
3,344,-2,-2,20,2,1,2,4,0,0,0,-2,-2,-2,-2,-2,0,-2,2,-2,0,1,4,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,3,0,0,1,2,0,1038,1038,0,2475,457,1,1
2,1321,-2,-2,20,3,2,6,9,1,1,1,2,4,1,1,3,1,5,2,-2,0,1,9,0,0,0,3,4,1,1,-2,1,2,0,0,4,0,0,1,1,-2,2820,2420,1076,6995,1294,1,0
2,868,-2,-2,20,4,2,3,7,1,1,0,1,2,2,2,3,1,1,3,1,0,1,7,0,0,1,5,7,2,1,78,3,1,0,0,3,0,0,1,2,-2,2754,2504,2504,17415,1968,1,3
2,3592,-2,-2,20,3,2,2,5,1,1,0,-2,-2,-2,-2,-2,0,-2,1,-2,1,5,5,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,1,4,1,1,-2,1,0,2448,2198,440,14245,1764,-2,18
2,1067,-2,-2,20,4,2,4,8,1,1,1,-2,-2,1,5,3,1,5,2,-2,0,1,8,0,0,0,1,8,1,1,-2,4,2,0,0,2,0,0,1,4,-2,1941,1541,1541,8221,1526,1,0
2,2533,-2,-2,10,3,2,2,5,0,0,0,-2,4,1,3,3,1,5,3,2,0,5,5,0,0,1,3,5,3,1,67,1,2,0,0,4,1,1,-2,3,-2,1280,1280,1280,15761,1665,-2,15
2,3813,-2,-2,10,3,2,3,6,0,1,1,1,2,2,3,3,1,5,3,1,0,5,6,0,1,0,5,6,3,0,76,2,2,1,1,4,1,1,-2,1,0,1410,1410,1410,19285,2423,-2,18
4,851,-2,0,-2,2,2,2,4,-2,0,0,-2,1,1,1,3,1,5,3,3,-2,1,4,0,0,0,4,4,1,0,-2,1,1,-2,-2,2,0,0,1,2,-2,890,890,890,5243,700,1,0
5,194,4,1,-2,-2,1,1,1,-2,0,0,-2,5,-2,-2,-2,0,-2,2,-2,-2,5,1,1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,2,1,1,-2,2,0,382,382,382,5210,973,-2,3
1,2551,-2,-2,10,4,2,3,7,0,1,0,3,-2,1,3,3,1,5,3,4,0,5,6,0,-2,-2,-2,-2,-2,-2,-2,3,3,-2,-2,3,1,1,-2,4,-2,1248,1070,178,21197,2745,-2,18
5,2257,2,0,-2,6,2,1,7,-2,1,0,2,-2,1,4,2,0,-2,7,3,-2,1,4,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,4,1,0,2,9,1,1851,1058,0,12245,2150,3,0
2,169,-2,-2,10,3,2,4,7,0,1,0,3,3,1,2,3,1,5,3,2,1,2,7,0,-2,-2,-2,-2,-2,-2,-2,2,1,0,1,4,0,0,-2,2,-2,2090,2090,0,12018,2058,-2,1
2,551,-2,-2,20,2,1,3,5,0,1,1,-2,3,1,2,2,1,5,2,-2,0,1,5,0,-2,-2,-2,-2,-2,-2,-2,1,1,0,1,4,0,0,1,2,-2,2700,2250,0,5206,1804,1,1
2,3912,-2,-2,10,4,3,3,7,1,0,0,-2,3,1,3,3,1,5,2,-2,0,5,7,0,1,0,3,7,2,1,74,2,2,0,1,4,1,0,1,3,0,2609,2209,2209,15342,2402,1,0
2,488,-2,-2,20,3,2,6,9,1,1,0,2,2,2,2,3,1,5,2,-2,0,1,9,0,0,0,6,9,2,1,72,5,2,0,1,6,1,0,1,2,-2,4030,3380,3380,15021,2982,1,1
2,3592,-2,-2,10,3,2,2,5,1,1,0,-2,-2,2,3,3,1,5,5,1,0,-2,-2,0,0,0,2,5,1,1,-2,5,1,1,1,4,0,1,-2,2,-2,2394,0,2394,29378,4521,-2,18
2,813,-2,-2,10,3,2,2,5,0,1,1,1,-2,1,3,3,1,5,6,3,0,3,5,0,-2,-2,-2,-2,-2,-2,-2,3,1,0,2,4,0,1,-2,4,-2,1998,999,799,11671,4095,-2,4
2,870,-2,-2,20,3,2,5,8,0,0,1,-2,-2,1,3,3,1,5,2,-2,0,1,6,0,1,1,4,6,1,0,-2,1,1,0,0,3,1,1,-2,3,-2,1984,1278,1278,13717,2576,1,4
2,161,-2,-2,20,3,2,7,10,1,1,0,3,4,2,3,3,1,5,3,1,0,5,10,0,1,1,2,10,3,1,70,1,0,0,0,7,1,0,1,2,-2,4580,3930,3930,24110,2676,1,1
2,1647,-2,-2,10,3,2,6,9,1,1,0,-2,1,1,2,3,1,5,2,-2,1,1,9,0,0,0,2,9,3,0,78,2,2,0,0,4,0,0,1,2,-2,2600,2200,2200,12968,2244,1,7
5,2662,2,0,-2,1,1,2,3,-2,1,0,-2,-2,-2,-2,-2,0,-2,2,-2,-2,5,3,1,0,0,3,3,1,0,-2,1,3,-2,-2,1,1,0,2,1,0,552,552,552,5366,747,3,8
2,1348,-2,-2,20,4,3,7,11,1,1,0,2,5,2,4,3,1,5,3,2,0,1,11,0,0,0,2,11,2,0,70,2,3,0,0,7,1,0,1,5,-2,6021,3810,3810,24968,3166,1,5
2,1406,-2,-2,10,3,2,2,5,1,1,1,-2,4,1,3,3,1,1,5,1,0,1,5,0,0,1,2,5,1,1,-2,5,3,1,1,4,0,0,1,4,-2,1784,1384,1384,13633,2633,1,0
2,891,-2,-2,10,2,1,2,4,0,0,0,2,-2,1,3,3,1,5,2,-2,1,2,4,0,-2,-2,-2,-2,-2,-2,-2,3,1,0,0,4,0,0,-2,2,-2,1271,1271,318,5169,1163,-2,0
5,690,3,0,-2,1,1,1,2,-2,0,0,-2,3,2,2,3,1,5,2,-2,-2,1,2,0,0,1,3,2,2,1,67,2,2,-2,-2,2,0,0,1,2,-2,816,816,816,5895,1203,1,3
2,969,-2,-2,10,3,2,4,7,1,1,0,2,3,1,4,3,1,2,3,3,0,5,7,0,1,1,5,7,3,0,68,4,1,0,0,4,1,0,-2,2,-2,4173,2634,2634,14949,2236,-2,3
2,1798,-2,-2,10,3,1,2,5,0,0,0,-2,-2,-2,-2,-2,0,-2,3,5,0,1,5,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,4,0,0,1,4,0,900,900,360,2907,851,1,0
2,1592,-2,-2,20,5,2,3,8,0,1,1,-2,1,2,4,2,1,1,6,2,0,5,7,0,0,1,4,8,1,1,-2,6,1,1,2,4,1,0,1,2,-2,4116,3602,4116,15587,2491,1,0
2,1114,-2,-2,10,3,1,2,5,1,0,1,-2,-2,1,4,3,1,5,2,-2,0,1,5,0,-2,-2,-2,-2,-2,-2,-2,5,3,0,1,4,1,0,1,2,-2,1380,1130,226,8076,1007,1,0
5,1444,1,0,-2,1,1,2,3,-2,0,0,-2,3,1,2,2,1,5,1,-2,-2,5,3,0,0,0,3,3,1,0,-2,2,3,-2,-2,1,1,1,-2,1,0,780,780,780,8611,633,-2,4
2,1736,-2,-2,20,4,2,2,6,1,1,1,-2,5,1,3,2,1,5,3,1,0,1,6,0,0,1,3,6,3,1,75,3,2,0,2,3,1,0,1,4,-2,1806,1806,1806,13499,2539,3,5
2,1235,-2,-2,10,3,1,2,5,0,1,1,3,1,1,3,3,1,1,4,3,0,1,5,0,0,0,4,5,2,1,72,2,3,0,1,5,0,0,1,3,0,1513,1400,1400,11975,2486,3,0
2,4019,-2,-2,10,3,1,3,6,1,0,1,-2,-2,1,3,3,1,5,1,-2,0,5,5,0,0,0,3,6,2,0,75,1,1,0,3,4,1,1,-2,3,-2,1900,1250,1500,18192,2253,-2,17
2,382,-2,-2,20,3,2,4,7,1,1,0,-2,5,2,3,3,1,1,2,-2,0,1,7,0,0,0,1,7,1,1,-2,3,1,0,0,5,0,0,1,4,-2,4851,3098,3098,9024,2706,1,2
2,2941,-2,-2,20,4,2,3,7,1,1,1,4,3,2,4,3,1,5,7,3,0,5,7,0,0,0,3,7,3,1,68,6,3,0,0,4,1,0,1,5,-2,6027,3618,3618,21358,3700,1,14
2,3651,-2,-2,10,3,2,4,7,1,1,0,1,-2,1,2,3,1,1,1,-2,0,1,7,0,0,1,4,7,3,0,78,0,-2,0,0,3,1,0,1,1,-2,1658,1408,1408,10526,1809,1,1
2,1496,-2,-2,10,2,2,2,4,0,0,0,1,-2,1,2,3,1,5,2,-2,0,3,2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,3,0,1,-2,2,1,729,365,182,18132,2209,-2,6
5,1445,2,0,-2,1,1,2,3,-2,1,0,-2,1,-2,-2,-2,0,-2,2,-2,-2,5,3,1,0,0,3,3,1,0,-2,1,1,-2,-2,2,1,1,-2,1,0,727,727,727,6142,551,-2,1
1,1369,-2,-2,10,3,1,2,5,0,1,0,-2,-2,-2,-2,-2,0,-2,4,1,0,1,5,0,0,1,3,5,1,1,-2,0,-2,-2,-2,4,0,1,-2,1,-2,691,691,691,6489,1392,1,3
2,1825,-2,-2,20,3,2,2,5,0,0,1,2,-2,2,1,3,1,5,3,4,1,5,5,0,1,0,3,5,1,0,-2,5,3,0,1,5,1,1,-2,2,-2,3008,3008,3008,16524,2403,-2,12
2,625,-2,-2,10,1,1,3,4,0,0,0,-2,-2,1,2,3,0,-2,1,-2,0,1,4,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,2,0,0,1,1,-2,1408,1408,176,4362,1024,1,0
3,842,-2,-2,20,3,2,2,5,1,1,0,-2,5,1,2,3,0,-2,2,-2,0,1,5,0,0,0,3,5,1,1,-2,0,-2,0,0,4,1,0,1,1,-2,2349,1397,1397,4420,2045,3,3
3,2904,-2,-2,10,4,2,4,8,1,1,1,-2,1,2,2,2,1,1,2,-2,0,5,8,0,0,0,2,8,3,0,72,2,0,0,1,5,1,0,1,3,-2,2137,1737,1737,15125,2407,1,13
2,1391,-2,-2,10,3,2,5,8,1,0,1,-2,5,1,2,3,1,5,2,-2,0,1,8,0,0,0,4,8,2,1,69,4,2,0,0,5,0,0,1,2,-2,3843,3443,3443,16700,2605,1,7
2,1313,-2,-2,20,5,3,2,7,1,0,1,-2,-2,1,1,2,1,5,2,-2,0,1,7,0,0,0,2,7,2,1,78,2,0,0,1,5,0,1,-2,2,-2,3820,3420,3420,5590,1374,1,7
3,493,-2,-2,20,3,1,2,5,0,1,0,-2,-2,-2,-2,-2,0,-2,3,3,0,1,5,1,-2,-2,-2,-2,-2,-2,-2,0,-2,0,1,7,0,0,2,3,0,3489,2326,930,5564,2578,3,3
4,1188,-2,0,-2,1,1,2,3,-2,0,0,-2,-2,-2,-2,-2,0,-2,2,-2,-2,1,3,1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,2,0,1,-2,2,0,524,524,0,4218,1374,3,5
2,658,-2,-2,20,3,3,3,6,1,1,1,-2,2,1,3,3,1,5,3,1,0,1,6,0,0,0,2,6,1,1,-2,1,1,0,0,5,0,0,1,2,-2,3858,2484,2242,9795,1986,1,1
3,1109,-2,-2,10,2,1,2,4,0,0,1,-2,-2,-2,-2,-2,0,-2,2,-2,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,4,0,0,1,3,0,720,180,180,4036,674,1,2
2,702,-2,-2,10,2,1,2,4,1,1,0,-2,-2,-2,-2,-2,0,-2,3,3,0,1,4,1,-2,-2,-2,-2,-2,-2,-2,2,1,0,0,4,1,0,1,4,0,1512,1512,566,11422,4840,1,5
2,552,-2,-2,10,2,1,5,7,1,0,0,1,-2,1,1,2,1,5,1,-2,0,1,2,0,-2,-2,-2,-2,-2,-2,-2,2,3,0,1,4,0,0,1,1,-2,2700,329,164,8772,2050,1,1
2,810,-2,-2,10,3,2,2,5,0,0,1,-2,-2,1,2,2,1,1,2,-2,0,5,2,0,-2,-2,-2,-2,-2,-2,-2,3,3,0,0,4,1,0,1,2,-2,1440,576,0,3568,644,1,2
3,721,-2,-2,20,3,1,3,6,1,1,0,2,3,1,3,3,1,5,2,-2,0,1,6,0,0,0,2,6,3,1,70,3,2,0,0,3,1,0,1,2,-2,1497,1247,1247,9874,2354,1,2
2,1101,-2,-2,10,3,2,4,7,0,1,0,-2,-2,1,2,3,1,5,2,-2,0,5,6,0,-2,-2,-2,-2,-2,-2,-2,6,3,0,0,3,1,1,-2,2,-2,1512,1296,216,13221,1642,-2,4
2,405,-2,-2,20,4,2,5,9,1,1,1,-2,5,1,3,3,1,1,1,-2,1,1,9,0,0,0,4,9,1,1,-2,6,1,0,0,7,0,0,1,4,-2,5741,3459,3459,8603,2845,1,1
2,551,-2,-2,20,3,1,2,5,0,1,0,-2,-2,1,2,3,1,5,2,-2,0,1,5,0,0,1,2,5,1,1,-2,0,-2,0,0,4,1,0,1,2,-2,1714,1714,1714,4673,1154,1,3
2,3563,-2,-2,10,3,3,9,12,1,1,0,-2,3,2,2,3,1,5,3,3,1,5,10,0,1,0,4,10,2,0,73,5,2,0,0,6,1,1,-2,2,-2,2660,1883,1883,23933,2921,-2,24
2,958,-2,-2,10,2,1,3,5,0,0,0,-2,-2,-2,-2,-2,0,-2,1,-2,0,5,5,0,-2,-2,-2,-2,-2,-2,-2,1,1,0,0,3,1,1,-2,5,0,1232,616,0,13315,1268,-2,5
2,485,-2,-2,20,3,1,4,7,1,1,0,-2,4,1,3,3,1,5,2,-2,1,3,7,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,1,5,0,1,-2,4,-2,2513,2113,0,13186,2623,-2,3
1,2395,-2,-2,10,3,1,2,5,0,1,1,-2,-2,1,4,3,1,5,3,3,0,5,5,0,0,1,3,5,3,0,75,1,1,-2,-2,4,1,1,-2,3,-2,1152,1152,1152,16760,2076,-2,20
2,451,-2,-2,20,2,1,3,5,1,1,0,-2,5,1,3,3,1,5,3,2,0,3,5,0,-2,-2,-2,-2,-2,-2,-2,5,3,0,0,5,0,0,-2,2,-2,2013,1441,1441,8456,2651,-2,2
2,720,-2,-2,20,4,2,4,8,1,1,0,1,3,1,3,3,1,1,4,2,0,1,8,0,0,0,3,8,2,0,72,7,3,0,1,5,1,0,1,2,-2,2618,2218,2218,21439,4922,1,3
5,1679,3,0,-2,1,1,3,4,-2,0,0,-2,3,-2,-2,-2,0,-2,2,-2,-2,5,4,1,0,1,4,4,2,0,72,0,-2,-2,-2,1,1,0,1,2,0,868,868,868,6313,954,3,7
2,585,-2,-2,20,4,1,5,9,0,0,0,3,3,1,3,3,1,2,2,-2,1,2,9,0,-2,-2,-2,-2,-2,-2,-2,1,3,0,1,5,0,0,-2,4,-2,3496,3496,256,11595,5690,-2,2
2,441,-2,-2,31,13,2,8,12,0,0,1,-2,5,1,3,3,1,5,4,1,0,1,14,0,-2,-2,-2,-2,-2,-2,-2,5,2,0,5,7,1,0,1,11,-2,5631,6020,0,7907,974,1,0
2,4015,-2,-2,20,4,3,6,10,1,1,0,-2,5,1,2,3,1,5,4,2,0,5,10,0,1,0,2,10,3,0,78,3,3,0,0,6,1,1,-2,2,-2,5858,5208,5208,24494,2613,-2,0
2,2527,-2,-2,10,3,2,4,7,1,1,0,1,5,1,3,2,1,5,2,-2,0,5,7,0,1,0,5,7,3,0,80,5,3,0,5,4,1,1,-2,2,-2,1365,965,965,18126,2165,-2,18
4,1783,-2,0,-2,2,1,3,5,-2,1,0,-2,-2,1,2,3,1,5,2,-2,-2,1,2,0,0,0,4,5,3,0,72,0,-2,-2,-2,3,1,0,1,2,0,840,336,840,8162,1465,1,8
5,4337,3,0,-2,3,2,2,5,-2,0,0,-2,-2,-2,-2,-2,0,-2,4,2,-2,-2,-2,0,0,1,1,5,3,0,60,0,-2,-2,-2,3,0,1,-2,3,0,1320,0,1320,10663,1311,-2,27
3,530,-2,-2,20,5,4,3,8,1,0,1,-2,1,1,4,3,1,1,7,2,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,3,2,1,0,6,0,1,1,5,-2,4132,0,0,12543,2740,1,1
