Var1,Var2,Corr,Target,Variables,Correlation,abs(Correlation)
FUELH2O,WINDOWS,-0.08096825418056607,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
WHEATOTH,WINDOWS,-0.3125203063640345,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
CENACHP,WINDOWS,0.10997148127668209,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
ACOTHERS,WINDOWS,0.08424514768762781,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
MAINTAC,WINDOWS,0.11147188776411736,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
AGECENAC,WINDOWS,0.0816848040999202,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
ACROOMS,WINDOWS,0.30183429815545476,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
USECENAC,WINDOWS,0.10902097841811227,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
THERMAINAC,WINDOWS,0.10852100622805248,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
PROTHERMAC,WINDOWS,0.1611070017131244,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TEMPHOMEAC,WINDOWS,0.10728836858039628,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TEMPGONEAC,WINDOWS,0.10254734076787854,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TEMPNITEAC,WINDOWS,0.10845688218206564,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
NUMCFAN,WINDOWS,0.2908755744570093,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
USECFAN,WINDOWS,0.15771738467141802,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
SWIMPOOL,WINDOWS,0.4750105640998036,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
NOUTLGTNT,WINDOWS,0.40948155628626426,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
WINDOWS,WINDOWS,1.0,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
USENG,WINDOWS,0.07818898372806855,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
ELWARM,WINDOWS,-0.05151921000238374,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
ELWATER,WINDOWS,-0.11083343227788849,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
UGWATER,WINDOWS,0.0639769305581898,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
PELHEAT,WINDOWS,-0.06893678012724017,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
PELHOTWA,WINDOWS,-0.11901082506645541,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
PELAC,WINDOWS,0.08157594449069913,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
PGASHTWA,WINDOWS,0.008480086392830936,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
NHSLDMEM,WINDOWS,0.19466527199856776,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
HUPROJ,WINDOWS,-0.4500466200491736,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TOTSQFT,WINDOWS,0.6144832230011523,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TOTSQFT_EN,WINDOWS,0.6181525050516897,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TOTHSQFT,WINDOWS,0.5518570297359695,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TOTCSQFT,WINDOWS,0.3332971959855062,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
KWH,WINDOWS,0.3124686452406085,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TOTALDOL,WINDOWS,0.4901842984345493,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
KAVALNG,WINDOWS,-0.011187583664082493,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
PERIODNG,WINDOWS,-0.009722294426686786,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
SCALENG,WINDOWS,-0.004419104862247524,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
OA_LAT,WINDOWS,0.012084498845342916,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TYPEHUQ,USENG,0.03968670484036818,KWH,USENG,-0.33147257949802156,0.33147257949802156
CDD30YR,USENG,-0.1738610654798425,KWH,USENG,-0.33147257949802156,0.33147257949802156
KOWNRENT,USENG,-0.022998277321931465,KWH,USENG,-0.33147257949802156,0.33147257949802156
NUMFLRS,USENG,-0.03417526363122737,KWH,USENG,-0.33147257949802156,0.33147257949802156
NUMAPTS,USENG,-0.038756978774652465,KWH,USENG,-0.33147257949802156,0.33147257949802156
STUDIO,USENG,-0.021041130152823603,KWH,USENG,-0.33147257949802156,0.33147257949802156
NAPTFLRS,USENG,-0.01936159394079228,KWH,USENG,-0.33147257949802156,0.33147257949802156
STORIES,USENG,0.08504758900770433,KWH,USENG,-0.33147257949802156,0.33147257949802156
BEDROOMS,USENG,0.07416689286023634,KWH,USENG,-0.33147257949802156,0.33147257949802156
NCOMBATH,USENG,-0.007382049990366833,KWH,USENG,-0.33147257949802156,0.33147257949802156
OTHROOMS,USENG,0.06365409629586109,KWH,USENG,-0.33147257949802156,0.33147257949802156
TOTROOMS,USENG,0.07635419137733303,KWH,USENG,-0.33147257949802156,0.33147257949802156
PRKGPLC1,USENG,0.0862311919157211,KWH,USENG,-0.33147257949802156,0.33147257949802156
OUTGRILL,USENG,0.031155454728424226,KWH,USENG,-0.33147257949802156,0.33147257949802156
ICE,USENG,0.03478145489040477,KWH,USENG,-0.33147257949802156,0.33147257949802156
SIZFREEZ,USENG,-0.04476693840881533,KWH,USENG,-0.33147257949802156,0.33147257949802156
DWASHUSE,USENG,-0.00024692888905489946,KWH,USENG,-0.33147257949802156,0.33147257949802156
CWASHER,USENG,-0.005256114147098246,KWH,USENG,-0.33147257949802156,0.33147257949802156
TOPFRONT,USENG,0.02020832915662471,KWH,USENG,-0.33147257949802156,0.33147257949802156
WASHLOAD,USENG,-0.0005010455281537462,KWH,USENG,-0.33147257949802156,0.33147257949802156
RNSETEMP,USENG,-0.032183455027339464,KWH,USENG,-0.33147257949802156,0.33147257949802156
DRYER,USENG,-0.0055599776230773395,KWH,USENG,-0.33147257949802156,0.33147257949802156
DRYRFUEL,USENG,-0.1946569391177688,KWH,USENG,-0.33147257949802156,0.33147257949802156
TVCOLOR,USENG,0.0703418567649447,KWH,USENG,-0.33147257949802156,0.33147257949802156
TVSIZE3,USENG,0.06422878827733032,KWH,USENG,-0.33147257949802156,0.33147257949802156
TVTYPE3,USENG,0.06360611188943044,KWH,USENG,-0.33147257949802156,0.33147257949802156
CABLESAT3,USENG,0.05390746046602572,KWH,USENG,-0.33147257949802156,0.33147257949802156
DIGITSTB3,USENG,0.05726316189472681,KWH,USENG,-0.33147257949802156,0.33147257949802156
PLAYSTA3,USENG,0.05551881764395851,KWH,USENG,-0.33147257949802156,0.33147257949802156
COMBOVCRDVD3,USENG,0.05640297484218021,KWH,USENG,-0.33147257949802156,0.33147257949802156
VCR3,USENG,0.05796826971045192,KWH,USENG,-0.33147257949802156,0.33147257949802156
DVD3,USENG,0.05853508978783582,KWH,USENG,-0.33147257949802156,0.33147257949802156
TVAUDIOSYS3,USENG,0.058306277457582836,KWH,USENG,-0.33147257949802156,0.33147257949802156
OTHERSTB3,USENG,0.05742866223515849,KWH,USENG,-0.33147257949802156,0.33147257949802156
TVONWD3,USENG,0.05065764340362277,KWH,USENG,-0.33147257949802156,0.33147257949802156
TVONWE3,USENG,0.04939885138581041,KWH,USENG,-0.33147257949802156,0.33147257949802156
WELLPUMP,USENG,-0.11959687720221907,KWH,USENG,-0.33147257949802156,0.33147257949802156
FUELHEAT,USENG,-0.6644481261919338,KWH,USENG,-0.33147257949802156,0.33147257949802156
HEATROOM,USENG,0.08751552960537039,KWH,USENG,-0.33147257949802156,0.33147257949802156
FUELH2O,USENG,-0.7949931361049563,KWH,USENG,-0.33147257949802156,0.33147257949802156
WHEATOTH,USENG,0.10161604990682761,KWH,USENG,-0.33147257949802156,0.33147257949802156
CENACHP,USENG,-0.13253725117398374,KWH,USENG,-0.33147257949802156,0.33147257949802156
ACOTHERS,USENG,-0.04792386928472777,KWH,USENG,-0.33147257949802156,0.33147257949802156
MAINTAC,USENG,-0.05654843213319088,KWH,USENG,-0.33147257949802156,0.33147257949802156
AGECENAC,USENG,-0.02667598230024009,KWH,USENG,-0.33147257949802156,0.33147257949802156
ACROOMS,USENG,0.009419493885351257,KWH,USENG,-0.33147257949802156,0.33147257949802156
USECENAC,USENG,-0.07595225752857716,KWH,USENG,-0.33147257949802156,0.33147257949802156
THERMAINAC,USENG,-0.051585835786244635,KWH,USENG,-0.33147257949802156,0.33147257949802156
PROTHERMAC,USENG,0.01494713226975509,KWH,USENG,-0.33147257949802156,0.33147257949802156
TEMPHOMEAC,USENG,-0.08824253300165237,KWH,USENG,-0.33147257949802156,0.33147257949802156
TEMPGONEAC,USENG,-0.07758209341357888,KWH,USENG,-0.33147257949802156,0.33147257949802156
TEMPNITEAC,USENG,-0.08279643378608188,KWH,USENG,-0.33147257949802156,0.33147257949802156
NUMCFAN,USENG,-0.04111099555180727,KWH,USENG,-0.33147257949802156,0.33147257949802156
USECFAN,USENG,-0.06078390275190831,KWH,USENG,-0.33147257949802156,0.33147257949802156
SWIMPOOL,USENG,0.06908067809556022,KWH,USENG,-0.33147257949802156,0.33147257949802156
NOUTLGTNT,USENG,0.07879365250230404,KWH,USENG,-0.33147257949802156,0.33147257949802156
WINDOWS,USENG,0.07818898372806855,KWH,USENG,-0.33147257949802156,0.33147257949802156
USENG,USENG,1.0,KWH,USENG,-0.33147257949802156,0.33147257949802156
ELWARM,USENG,-0.4095911646534135,KWH,USENG,-0.33147257949802156,0.33147257949802156
ELWATER,USENG,-0.7032917438805887,KWH,USENG,-0.33147257949802156,0.33147257949802156
UGWATER,USENG,0.8287771600158407,KWH,USENG,-0.33147257949802156,0.33147257949802156
PELHEAT,USENG,-0.4053435121609395,KWH,USENG,-0.33147257949802156,0.33147257949802156
PELHOTWA,USENG,-0.6987006817881971,KWH,USENG,-0.33147257949802156,0.33147257949802156
PELAC,USENG,-0.05149873477390765,KWH,USENG,-0.33147257949802156,0.33147257949802156
PGASHTWA,USENG,0.8063800744857387,KWH,USENG,-0.33147257949802156,0.33147257949802156
NHSLDMEM,USENG,0.05204577216732484,KWH,USENG,-0.33147257949802156,0.33147257949802156
HUPROJ,USENG,-0.020903443343351504,KWH,USENG,-0.33147257949802156,0.33147257949802156
TOTSQFT,USENG,0.0976090980512082,KWH,USENG,-0.33147257949802156,0.33147257949802156
TOTSQFT_EN,USENG,0.0873619713796765,KWH,USENG,-0.33147257949802156,0.33147257949802156
TOTHSQFT,USENG,0.07799131200215208,KWH,USENG,-0.33147257949802156,0.33147257949802156
TOTCSQFT,USENG,-0.0010419953148644737,KWH,USENG,-0.33147257949802156,0.33147257949802156
KWH,USENG,-0.33147257949802156,KWH,USENG,-0.33147257949802156,0.33147257949802156
TOTALDOL,USENG,0.0029306981662132647,KWH,USENG,-0.33147257949802156,0.33147257949802156
KAVALNG,USENG,0.9210449267965423,KWH,USENG,-0.33147257949802156,0.33147257949802156
PERIODNG,USENG,0.9155432861872989,KWH,USENG,-0.33147257949802156,0.33147257949802156
SCALENG,USENG,0.9242346402251878,KWH,USENG,-0.33147257949802156,0.33147257949802156
OA_LAT,USENG,-0.29652286750876583,KWH,USENG,-0.33147257949802156,0.33147257949802156
TYPEHUQ,ELWARM,-0.01397440793583447,KWH,ELWARM,0.3112288483025626,0.3112288483025626
CDD30YR,ELWARM,0.2120736088513312,KWH,ELWARM,0.3112288483025626,0.3112288483025626
KOWNRENT,ELWARM,0.0397891239695562,KWH,ELWARM,0.3112288483025626,0.3112288483025626
NUMFLRS,ELWARM,0.017961157671955965,KWH,ELWARM,0.3112288483025626,0.3112288483025626
NUMAPTS,ELWARM,0.02124604921550162,KWH,ELWARM,0.3112288483025626,0.3112288483025626
STUDIO,ELWARM,0.013744964429997342,KWH,ELWARM,0.3112288483025626,0.3112288483025626
NAPTFLRS,ELWARM,0.016048275346695267,KWH,ELWARM,0.3112288483025626,0.3112288483025626
STORIES,ELWARM,-0.06727942499883403,KWH,ELWARM,0.3112288483025626,0.3112288483025626
BEDROOMS,ELWARM,-0.025723316302792773,KWH,ELWARM,0.3112288483025626,0.3112288483025626
NCOMBATH,ELWARM,0.04809200506688276,KWH,ELWARM,0.3112288483025626,0.3112288483025626
OTHROOMS,ELWARM,-0.02259394196237804,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TOTROOMS,ELWARM,-0.02928315246283671,KWH,ELWARM,0.3112288483025626,0.3112288483025626
PRKGPLC1,ELWARM,-0.03824157421812067,KWH,ELWARM,0.3112288483025626,0.3112288483025626
OUTGRILL,ELWARM,0.0021410970883439682,KWH,ELWARM,0.3112288483025626,0.3112288483025626
ICE,ELWARM,0.00043592358098801427,KWH,ELWARM,0.3112288483025626,0.3112288483025626
SIZFREEZ,ELWARM,0.006843068430061186,KWH,ELWARM,0.3112288483025626,0.3112288483025626
DWASHUSE,ELWARM,0.020541208092806948,KWH,ELWARM,0.3112288483025626,0.3112288483025626
CWASHER,ELWARM,0.0194455794493291,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TOPFRONT,ELWARM,0.006014813047320362,KWH,ELWARM,0.3112288483025626,0.3112288483025626
WASHLOAD,ELWARM,0.02935251919574766,KWH,ELWARM,0.3112288483025626,0.3112288483025626
RNSETEMP,ELWARM,0.0389929110298697,KWH,ELWARM,0.3112288483025626,0.3112288483025626
DRYER,ELWARM,0.03527678587537519,KWH,ELWARM,0.3112288483025626,0.3112288483025626
DRYRFUEL,ELWARM,0.1429810090940762,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TVCOLOR,ELWARM,0.013061773552313078,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TVSIZE3,ELWARM,0.007772740416443909,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TVTYPE3,ELWARM,0.011421114617148937,KWH,ELWARM,0.3112288483025626,0.3112288483025626
CABLESAT3,ELWARM,0.007943365021641013,KWH,ELWARM,0.3112288483025626,0.3112288483025626
DIGITSTB3,ELWARM,0.014758347745835156,KWH,ELWARM,0.3112288483025626,0.3112288483025626
PLAYSTA3,ELWARM,0.015966687533524173,KWH,ELWARM,0.3112288483025626,0.3112288483025626
COMBOVCRDVD3,ELWARM,0.015553710153997254,KWH,ELWARM,0.3112288483025626,0.3112288483025626
VCR3,ELWARM,0.014502748960789635,KWH,ELWARM,0.3112288483025626,0.3112288483025626
DVD3,ELWARM,0.01737658931267614,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TVAUDIOSYS3,ELWARM,0.01622917390616629,KWH,ELWARM,0.3112288483025626,0.3112288483025626
OTHERSTB3,ELWARM,0.01467396582067573,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TVONWD3,ELWARM,0.021583816877064708,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TVONWE3,ELWARM,0.0223181802163773,KWH,ELWARM,0.3112288483025626,0.3112288483025626
WELLPUMP,ELWARM,0.00399868513079489,KWH,ELWARM,0.3112288483025626,0.3112288483025626
FUELHEAT,ELWARM,0.6214692245000764,KWH,ELWARM,0.3112288483025626,0.3112288483025626
HEATROOM,ELWARM,-0.008577600896681699,KWH,ELWARM,0.3112288483025626,0.3112288483025626
FUELH2O,ELWARM,0.4129371936523339,KWH,ELWARM,0.3112288483025626,0.3112288483025626
WHEATOTH,ELWARM,-0.08811621375154848,KWH,ELWARM,0.3112288483025626,0.3112288483025626
CENACHP,ELWARM,0.22018149984768878,KWH,ELWARM,0.3112288483025626,0.3112288483025626
ACOTHERS,ELWARM,0.13894237892349806,KWH,ELWARM,0.3112288483025626,0.3112288483025626
MAINTAC,ELWARM,0.1403092706145606,KWH,ELWARM,0.3112288483025626,0.3112288483025626
AGECENAC,ELWARM,0.11666861633247423,KWH,ELWARM,0.3112288483025626,0.3112288483025626
ACROOMS,ELWARM,0.09333464789000767,KWH,ELWARM,0.3112288483025626,0.3112288483025626
USECENAC,ELWARM,0.15682023379028773,KWH,ELWARM,0.3112288483025626,0.3112288483025626
THERMAINAC,ELWARM,0.14298978827287445,KWH,ELWARM,0.3112288483025626,0.3112288483025626
PROTHERMAC,ELWARM,0.09057870562108851,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TEMPHOMEAC,ELWARM,0.15132018180250545,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TEMPGONEAC,ELWARM,0.14334202817061958,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TEMPNITEAC,ELWARM,0.14606473455446697,KWH,ELWARM,0.3112288483025626,0.3112288483025626
NUMCFAN,ELWARM,0.07557034583750234,KWH,ELWARM,0.3112288483025626,0.3112288483025626
USECFAN,ELWARM,0.0866603895413171,KWH,ELWARM,0.3112288483025626,0.3112288483025626
SWIMPOOL,ELWARM,-0.04686524013255724,KWH,ELWARM,0.3112288483025626,0.3112288483025626
NOUTLGTNT,ELWARM,-0.0317300402746063,KWH,ELWARM,0.3112288483025626,0.3112288483025626
WINDOWS,ELWARM,-0.05151921000238374,KWH,ELWARM,0.3112288483025626,0.3112288483025626
USENG,ELWARM,-0.4095911646534135,KWH,ELWARM,0.3112288483025626,0.3112288483025626
ELWARM,ELWARM,1.0,KWH,ELWARM,0.3112288483025626,0.3112288483025626
ELWATER,ELWARM,0.4330853902643817,KWH,ELWARM,0.3112288483025626,0.3112288483025626
UGWATER,ELWARM,-0.3818835256762163,KWH,ELWARM,0.3112288483025626,0.3112288483025626
PELHEAT,ELWARM,0.988483937397962,KWH,ELWARM,0.3112288483025626,0.3112288483025626
PELHOTWA,ELWARM,0.431130362132472,KWH,ELWARM,0.3112288483025626,0.3112288483025626
PELAC,ELWARM,0.13800153867424306,KWH,ELWARM,0.3112288483025626,0.3112288483025626
PGASHTWA,ELWARM,-0.3770630901516269,KWH,ELWARM,0.3112288483025626,0.3112288483025626
NHSLDMEM,ELWARM,-0.017862948529988657,KWH,ELWARM,0.3112288483025626,0.3112288483025626
HUPROJ,ELWARM,0.037160511308370864,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TOTSQFT,ELWARM,-0.0717504656357097,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TOTSQFT_EN,ELWARM,-0.06904934740162028,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TOTHSQFT,ELWARM,-0.020811401303275367,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TOTCSQFT,ELWARM,0.08232891613474097,KWH,ELWARM,0.3112288483025626,0.3112288483025626
KWH,ELWARM,0.3112288483025626,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TOTALDOL,ELWARM,-0.08058432960444599,KWH,ELWARM,0.3112288483025626,0.3112288483025626
KAVALNG,ELWARM,-0.37418568408117786,KWH,ELWARM,0.3112288483025626,0.3112288483025626
PERIODNG,ELWARM,-0.37086245869146445,KWH,ELWARM,0.3112288483025626,0.3112288483025626
SCALENG,ELWARM,-0.37498207677653594,KWH,ELWARM,0.3112288483025626,0.3112288483025626
OA_LAT,ELWARM,0.21412579463363834,KWH,ELWARM,0.3112288483025626,0.3112288483025626
TYPEHUQ,ELWATER,-0.01428821608860466,KWH,ELWATER,0.3671771179566893,0.3671771179566893
CDD30YR,ELWATER,0.24152487253476038,KWH,ELWATER,0.3671771179566893,0.3671771179566893
KOWNRENT,ELWATER,0.048520951251853364,KWH,ELWATER,0.3671771179566893,0.3671771179566893
NUMFLRS,ELWATER,0.04270813737172032,KWH,ELWATER,0.3671771179566893,0.3671771179566893
NUMAPTS,ELWATER,0.04717658558559191,KWH,ELWATER,0.3671771179566893,0.3671771179566893
STUDIO,ELWATER,0.03945855823291402,KWH,ELWATER,0.3671771179566893,0.3671771179566893
NAPTFLRS,ELWATER,0.03857766394845907,KWH,ELWATER,0.3671771179566893,0.3671771179566893
STORIES,ELWATER,-0.11159320820103182,KWH,ELWATER,0.3671771179566893,0.3671771179566893
BEDROOMS,ELWATER,-0.09210083350552663,KWH,ELWATER,0.3671771179566893,0.3671771179566893
NCOMBATH,ELWATER,0.0044251416972581155,KWH,ELWATER,0.3671771179566893,0.3671771179566893
OTHROOMS,ELWATER,-0.08973578647132331,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TOTROOMS,ELWATER,-0.1037189694123709,KWH,ELWATER,0.3671771179566893,0.3671771179566893
PRKGPLC1,ELWATER,-0.1063215210615964,KWH,ELWATER,0.3671771179566893,0.3671771179566893
OUTGRILL,ELWATER,-0.04779766313752314,KWH,ELWATER,0.3671771179566893,0.3671771179566893
ICE,ELWATER,-0.026856397937446663,KWH,ELWATER,0.3671771179566893,0.3671771179566893
SIZFREEZ,ELWATER,0.014662440742613221,KWH,ELWATER,0.3671771179566893,0.3671771179566893
DWASHUSE,ELWATER,-0.022946085360727515,KWH,ELWATER,0.3671771179566893,0.3671771179566893
CWASHER,ELWATER,0.011067848426738107,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TOPFRONT,ELWATER,-0.025545543107385445,KWH,ELWATER,0.3671771179566893,0.3671771179566893
WASHLOAD,ELWATER,-0.00737570350713402,KWH,ELWATER,0.3671771179566893,0.3671771179566893
RNSETEMP,ELWATER,0.02320177877870179,KWH,ELWATER,0.3671771179566893,0.3671771179566893
DRYER,ELWATER,0.010089273662279507,KWH,ELWATER,0.3671771179566893,0.3671771179566893
DRYRFUEL,ELWATER,0.2000648810783385,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TVCOLOR,ELWATER,-0.0637016038676602,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TVSIZE3,ELWATER,-0.053785383294755025,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TVTYPE3,ELWATER,-0.054584753239742836,KWH,ELWATER,0.3671771179566893,0.3671771179566893
CABLESAT3,ELWATER,-0.043115137347090236,KWH,ELWATER,0.3671771179566893,0.3671771179566893
DIGITSTB3,ELWATER,-0.04797763682792973,KWH,ELWATER,0.3671771179566893,0.3671771179566893
PLAYSTA3,ELWATER,-0.04528681025569996,KWH,ELWATER,0.3671771179566893,0.3671771179566893
COMBOVCRDVD3,ELWATER,-0.047071809068194206,KWH,ELWATER,0.3671771179566893,0.3671771179566893
VCR3,ELWATER,-0.04826996526407961,KWH,ELWATER,0.3671771179566893,0.3671771179566893
DVD3,ELWATER,-0.04732288790464779,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TVAUDIOSYS3,ELWATER,-0.04753530666531186,KWH,ELWATER,0.3671771179566893,0.3671771179566893
OTHERSTB3,ELWATER,-0.04788691632166424,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TVONWD3,ELWATER,-0.03781680519561015,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TVONWE3,ELWATER,-0.03724485363364133,KWH,ELWATER,0.3671771179566893,0.3671771179566893
WELLPUMP,ELWATER,0.04287602458582037,KWH,ELWATER,0.3671771179566893,0.3671771179566893
FUELHEAT,ELWATER,0.5723927846537284,KWH,ELWATER,0.3671771179566893,0.3671771179566893
HEATROOM,ELWATER,-0.10175183157514142,KWH,ELWATER,0.3671771179566893,0.3671771179566893
FUELH2O,ELWATER,0.9375250628965317,KWH,ELWATER,0.3671771179566893,0.3671771179566893
WHEATOTH,ELWATER,-0.10423947894396049,KWH,ELWATER,0.3671771179566893,0.3671771179566893
CENACHP,ELWATER,0.19515343475097552,KWH,ELWATER,0.3671771179566893,0.3671771179566893
ACOTHERS,ELWATER,0.1118133814724119,KWH,ELWATER,0.3671771179566893,0.3671771179566893
MAINTAC,ELWATER,0.11224983208147903,KWH,ELWATER,0.3671771179566893,0.3671771179566893
AGECENAC,ELWATER,0.08601468160259021,KWH,ELWATER,0.3671771179566893,0.3671771179566893
ACROOMS,ELWATER,0.04312375183545069,KWH,ELWATER,0.3671771179566893,0.3671771179566893
USECENAC,ELWATER,0.14216056773876146,KWH,ELWATER,0.3671771179566893,0.3671771179566893
THERMAINAC,ELWATER,0.11738329838231411,KWH,ELWATER,0.3671771179566893,0.3671771179566893
PROTHERMAC,ELWATER,0.04466534480490702,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TEMPHOMEAC,ELWATER,0.14049848963302475,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TEMPGONEAC,ELWATER,0.12773409534952856,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TEMPNITEAC,ELWATER,0.13246463384814405,KWH,ELWATER,0.3671771179566893,0.3671771179566893
NUMCFAN,ELWATER,0.04289755094435228,KWH,ELWATER,0.3671771179566893,0.3671771179566893
USECFAN,ELWATER,0.06492861156187768,KWH,ELWATER,0.3671771179566893,0.3671771179566893
SWIMPOOL,ELWATER,-0.09390188249942615,KWH,ELWATER,0.3671771179566893,0.3671771179566893
NOUTLGTNT,ELWATER,-0.08417442467207004,KWH,ELWATER,0.3671771179566893,0.3671771179566893
WINDOWS,ELWATER,-0.11083343227788849,KWH,ELWATER,0.3671771179566893,0.3671771179566893
USENG,ELWATER,-0.7032917438805887,KWH,ELWATER,0.3671771179566893,0.3671771179566893
ELWARM,ELWATER,0.4330853902643817,KWH,ELWATER,0.3671771179566893,0.3671771179566893
ELWATER,ELWATER,1.0,KWH,ELWATER,0.3671771179566893,0.3671771179566893
UGWATER,ELWATER,-0.8505641790057188,KWH,ELWATER,0.3671771179566893,0.3671771179566893
PELHEAT,ELWATER,0.4280771203248191,KWH,ELWATER,0.3671771179566893,0.3671771179566893
PELHOTWA,ELWATER,0.9940753744205312,KWH,ELWATER,0.3671771179566893,0.3671771179566893
PELAC,ELWATER,0.11614514361905623,KWH,ELWATER,0.3671771179566893,0.3671771179566893
PGASHTWA,ELWATER,-0.8281884719444932,KWH,ELWATER,0.3671771179566893,0.3671771179566893
NHSLDMEM,ELWATER,-0.05421174787900722,KWH,ELWATER,0.3671771179566893,0.3671771179566893
HUPROJ,ELWATER,0.04673120712735397,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TOTSQFT,ELWATER,-0.14040312566876917,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TOTSQFT_EN,ELWATER,-0.13159841581018855,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TOTHSQFT,ELWATER,-0.09936742065242271,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TOTCSQFT,ELWATER,0.03870710395953916,KWH,ELWATER,0.3671771179566893,0.3671771179566893
KWH,ELWATER,0.3671771179566893,KWH,ELWATER,0.3671771179566893,0.3671771179566893
TOTALDOL,ELWATER,-0.07550849286181477,KWH,ELWATER,0.3671771179566893,0.3671771179566893
